,COUNTER, INTERPOLATED, RAW_CQ, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, MARKER_HARDWARE, MARKER
0,35,0,0,4178.846,4181.667,4167.308,4156.282,4203.333,4169.744000000001,4269.359,4167.9490000000005,4171.41,4169.872,4166.282,4163.846,4175.769,4176.538,0,0
1,36,0,0,4179.359,4190.513,4175.255999999999,4158.974,4205.897,4175.897,4257.9490000000005,4176.026,4174.487,4177.9490000000005,4172.9490000000005,4175.255999999999,4184.872,4179.359,0,0
2,37,0,0,4164.872,4180.513,4160.641,4151.282,4190.255999999999,4165.255999999999,4250.385,4168.077,4172.436,4168.077,4166.538,4162.564,4171.538,4165.769,0,0
3,38,0,0,4168.077,4174.103,4157.564,4151.282,4178.846,4156.538,4251.41,4169.615,4184.615,4175.897,4167.692,4156.795,4167.692,4166.41,0,0
4,39,0,0,4177.564,4182.821,4168.205,4157.692,4186.026,4165.385,4242.821,4176.538,4187.692,4187.308,4178.718,4168.59,4175.0,4178.205,0,0
5,40,0,0,4172.308,4185.641,4163.718,4155.0,4193.333,4171.282,4220.0,4170.128,4168.205,4175.897,4177.308,4169.487,4169.872,4173.718,0,0
6,41,0,0,4169.744000000001,4183.205,4159.103,4152.692,4196.923,4170.0,4211.41,4172.436,4166.923,4172.564,4172.436,4164.231,4170.255999999999,4170.385,0,0
7,42,0,0,4174.872,4183.846,4170.128,4153.462,4200.769,4174.744000000001,4220.897,4188.846,4188.077,4185.128,4182.692,4169.231,4184.744000000001,4178.333,0,0
8,43,0,0,4175.385,4181.667,4171.667,4156.795,4195.769,4176.667,4215.641,4189.872,4193.718,4188.205,4190.897,4173.718,4185.897,4178.59,0,0
9,44,0,0,4170.513,4173.974,4158.077,4164.615,4181.923,4167.692,4194.359,4175.255999999999,4187.692,4183.462,4179.231,4170.0,4171.923,4170.0,0,0
10,45,0,0,4168.077,4171.154,4157.821,4173.718,4179.231,4165.641,4188.205,4169.231,4188.077,4187.308,4171.282,4168.846,4171.282,4168.205,0,0
11,46,0,0,4172.0509999999995,4173.205,4164.231,4181.154,4186.026,4169.231,4196.41,4170.255999999999,4184.103,4186.41,4179.231,4169.872,4180.897,4173.333,0,0
12,47,0,0,4172.0509999999995,4170.769,4160.897,4186.026,4184.487,4163.974,4200.385,4169.359,4174.872,4177.436,4179.615,4168.846,4175.385,4172.436,0,0
13,48,0,0,4165.0,4165.513,4151.795,4187.564,4172.0509999999995,4156.282,4196.154,4169.231,4174.359,4167.308,4166.282,4165.641,4160.897,4167.0509999999995,0,0
14,49,0,0,4152.179,4153.462,4141.282,4183.974,4157.9490000000005,4147.692,4181.795,4155.897,4167.436,4144.744000000001,4151.282,4155.255999999999,4144.103,4153.846,0,0
15,50,0,0,4147.179,4146.667,4138.846,4186.795,4156.795,4139.744000000001,4180.641,4138.462,4150.255999999999,4127.564,4148.205,4145.769,4131.154,4145.0,0,0
16,51,0,0,4168.077,4169.359,4158.846,4208.718,4175.255999999999,4155.128,4217.564,4156.282,4162.821,4152.692,4165.385,4161.538,4147.564,4162.821,0,0
17,52,0,0,4197.564,4199.744000000001,4187.308,4235.513,4196.154,4183.974,4251.538,4192.821,4201.026,4195.255999999999,4191.41,4190.513,4181.795,4191.538,0,0
18,53,0,0,4197.564,4198.846,4187.179,4237.0509999999995,4196.667,4183.846,4252.821,4194.231,4199.231,4191.282,4191.923,4190.255999999999,4185.385,4194.872,0,0
19,54,0,0,4171.923,4175.128,4162.179,4214.359,4176.923,4160.769,4247.9490000000005,4169.359,4166.667,4161.026,4171.41,4163.846,4159.872,4168.59,0,0
20,55,0,0,4157.436,4167.308,4149.487,4199.615,4171.282,4157.692,4242.436,4164.231,4163.077,4160.385,4164.872,4159.103,4156.026,4153.077,0,0
21,56,0,0,4158.718,4175.128,4158.59,4202.692,4185.897,4166.923,4229.103,4175.128,4178.974,4173.846,4171.154,4171.026,4169.744000000001,4159.231,0,0
22,57,0,0,4154.872,4171.026,4158.846,4203.077,4184.103,4159.231,4217.0509999999995,4169.103,4171.41,4167.821,4167.308,4160.897,4161.667,4156.923,0,0
23,58,0,0,4153.718,4161.41,4148.205,4193.974,4173.077,4147.179,4213.462,4163.205,4163.333,4159.744000000001,4161.923,4151.282,4152.692,4152.0509999999995,0,0
24,59,0,0,4170.897,4175.255999999999,4160.769,4201.154,4180.255999999999,4158.077,4231.282,4189.359,4187.692,4176.154,4176.154,4173.205,4180.897,4171.026,0,0
25,60,0,0,4191.026,4200.128,4183.718,4219.231,4189.872,4181.282,4262.308,4216.154,4206.026,4195.0,4192.821,4191.795,4208.333,4193.462,0,0
26,61,0,0,4184.744000000001,4198.462,4179.872,4215.641,4190.0,4183.718,4267.179,4203.718,4191.795,4190.385,4184.487,4178.333,4194.231,4184.487,0,0
27,62,0,0,4167.692,4182.0509999999995,4164.744000000001,4200.897,4197.821,4171.795,4256.282,4183.846,4178.333,4180.0,4173.974,4166.923,4178.077,4170.513,0,0
