,COUNTER, INTERPOLATED, RAW_CQ, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, MARKER_HARDWARE, MARKER
0,66,0,3459,4166.282,4153.077,4156.795,4156.538,4145.513,4150.897,4139.359,4145.385,4138.59,4143.718,4151.026,4153.205,4148.462,4155.128,0,0
1,67,0,3465,4173.333,4160.255999999999,4160.255999999999,4157.436,4147.564,4150.255999999999,4147.564,4157.9490000000005,4156.282,4152.0509999999995,4151.538,4155.897,4151.795,4158.462,0,0
2,68,0,3558,4166.923,4159.359,4154.103,4154.231,4147.692,4143.974,4145.385,4155.513,4158.718,4155.128,4148.718,4152.564,4155.513,4156.923,0,0
3,69,0,2958,4155.255999999999,4150.385,4148.59,4152.9490000000005,4142.308,4143.077,4141.154,4147.821,4149.487,4150.128,4144.615,4148.205,4152.9490000000005,4147.9490000000005,0,0
4,70,0,2957,4163.077,4155.897,4158.205,4160.128,4151.667,4154.615,4153.718,4161.795,4162.308,4159.744000000001,4152.436,4155.385,4158.974,4152.9490000000005,0,0
5,71,0,3478,4165.128,4161.795,4163.205,4161.41,4158.077,4152.308,4156.538,4171.282,4171.538,4167.692,4160.0,4160.128,4163.59,4161.026,0,0
6,72,0,2860,4150.128,4153.333,4153.846,4151.667,4143.59,4140.128,4144.872,4155.513,4157.9490000000005,4156.41,4152.179,4152.0509999999995,4153.462,4152.9490000000005,0,0
7,73,0,3599,4154.103,4150.385,4150.769,4149.487,4141.667,4145.897,4148.462,4149.615,4151.282,4149.872,4148.205,4150.385,4149.359,4150.0,0,0
8,74,0,3359,4172.308,4157.179,4162.821,4153.846,4155.513,4155.641,4158.59,4163.077,4156.923,4156.026,4154.103,4158.077,4158.077,4162.179,0,0
9,75,0,3353,4173.59,4158.846,4169.231,4153.974,4156.026,4154.103,4157.308,4165.385,4157.692,4158.718,4154.231,4159.231,4161.538,4169.872,0,0
10,76,0,2823,4166.795,4155.128,4158.846,4153.846,4150.897,4150.385,4153.205,4156.282,4154.872,4155.897,4151.282,4155.255999999999,4156.026,4166.795,0,0
11,77,0,3175,4166.667,4154.487,4155.128,4153.333,4151.667,4149.615,4153.333,4153.718,4154.231,4154.872,4152.692,4152.821,4153.077,4164.359,0,0
12,78,0,3359,4169.615,4155.769,4167.0509999999995,4151.282,4152.821,4152.9490000000005,4153.462,4157.179,4159.231,4158.077,4156.667,4156.026,4159.103,4166.923,0,0
13,79,0,3353,4175.128,4157.0509999999995,4174.103,4160.128,4155.769,4160.0,4156.026,4163.974,4169.231,4166.282,4155.769,4164.487,4168.462,4170.769,0,0
14,80,0,2823,4175.769,4159.359,4170.385,4166.923,4164.231,4163.077,4163.462,4168.59,4168.846,4170.385,4155.385,4168.462,4170.128,4170.897,0,0
15,81,0,3175,4173.205,4161.795,4173.205,4160.0,4165.641,4162.821,4167.692,4172.308,4167.436,4173.205,4165.513,4170.128,4170.255999999999,4170.897,0,0
16,82,0,3359,4171.154,4158.718,4168.462,4151.795,4157.179,4161.154,4158.59,4165.128,4165.641,4172.821,4166.923,4165.128,4170.897,4170.385,0,0
17,83,0,3353,4167.308,4153.333,4156.538,4150.897,4150.255999999999,4154.103,4149.359,4152.436,4157.436,4166.154,4159.359,4157.692,4167.692,4167.436,0,0
18,84,0,2823,4168.718,4156.154,4161.41,4153.59,4152.179,4152.436,4154.872,4162.692,4162.821,4172.0509999999995,4166.026,4163.462,4167.436,4169.231,0,0
19,85,0,3175,4170.385,4159.615,4169.103,4151.667,4153.333,4155.513,4156.538,4175.641,4173.59,4179.359,4171.538,4171.795,4170.255999999999,4171.41,0,0
20,86,0,3359,4168.846,4155.385,4166.667,4148.846,4149.744000000001,4154.103,4153.077,4164.103,4170.128,4172.564,4160.641,4165.255999999999,4171.923,4167.0509999999995,0,0
21,87,0,3353,4169.103,4154.487,4165.0,4152.9490000000005,4151.282,4154.487,4154.231,4153.462,4163.846,4169.231,4155.769,4157.692,4168.974,4166.41,0,0
22,88,0,2823,4164.487,4158.462,4158.462,4154.231,4151.154,4156.026,4149.103,4152.0509999999995,4160.385,4167.692,4159.359,4156.154,4158.462,4165.128,0,0
23,89,0,3175,4152.0509999999995,4153.974,4143.205,4142.0509999999995,4142.564,4152.436,4140.385,4141.41,4151.282,4153.718,4148.205,4144.231,4150.897,4155.513,0,0
24,90,0,3359,4149.103,4146.538,4141.282,4133.077,4139.359,4150.0,4140.128,4134.231,4148.077,4146.282,4135.385,4133.718,4152.179,4147.692,0,0
25,91,0,3353,4160.385,4154.487,4152.821,4141.795,4149.359,4154.359,4146.923,4142.436,4153.974,4153.077,4142.821,4143.846,4153.974,4150.513,0,0
26,92,0,2823,4167.821,4170.641,4160.385,4153.846,4156.667,4157.436,4153.718,4150.385,4154.744000000001,4156.41,4155.128,4157.436,4154.744000000001,4160.255999999999,0,0
27,93,0,3175,4168.846,4169.744000000001,4165.385,4157.308,4153.718,4156.41,4158.333,4155.0,4153.077,4156.026,4155.897,4158.077,4156.41,4166.026,0,0
28,94,0,3359,4170.0,4157.9490000000005,4168.59,4152.179,4150.255999999999,4154.744000000001,4150.128,4154.615,4151.282,4155.641,4152.692,4153.333,4154.103,4161.41,0,0
29,95,0,3353,4166.154,4159.359,4164.103,4151.41,4150.255999999999,4152.0509999999995,4140.0,4151.667,4152.0509999999995,4159.872,4155.641,4155.513,4152.308,4156.667,0,0
30,96,0,2823,4157.0509999999995,4164.359,4155.769,4156.154,4150.513,4146.41,4141.667,4153.462,4157.436,4166.41,4156.667,4157.821,4155.385,4157.436,0,0
31,97,0,3175,4152.692,4155.897,4152.821,4148.846,4143.462,4140.128,4144.615,4157.821,4156.026,4161.923,4152.308,4150.385,4155.513,4153.718,0,0
32,98,0,3359,4150.769,4147.821,4153.846,4139.359,4135.385,4141.795,4146.538,4163.974,4154.487,4157.821,4150.641,4143.974,4152.0509999999995,4148.462,0,0
33,99,0,3353,4149.487,4155.769,4153.333,4146.282,4142.179,4150.769,4153.333,4167.308,4164.487,4167.308,4152.692,4147.9490000000005,4155.128,4152.436,0,0
34,100,0,2823,4161.41,4170.385,4159.615,4156.41,4156.795,4155.385,4158.59,4171.282,4171.282,4175.641,4156.667,4155.385,4170.128,4160.385,0,0
35,101,0,3175,4169.231,4170.513,4164.359,4150.513,4154.744000000001,4152.821,4154.744000000001,4172.821,4162.0509999999995,4172.821,4157.179,4156.923,4174.359,4159.744000000001,0,0
36,102,0,3359,4158.205,4155.255999999999,4156.923,4142.564,4140.641,4150.769,4150.385,4160.385,4152.692,4168.077,4154.359,4155.641,4159.744000000001,4156.923,0,0
37,103,0,3353,4157.692,4150.897,4157.308,4148.205,4142.436,4153.718,4152.308,4152.564,4156.154,4168.718,4154.872,4155.641,4159.359,4164.744000000001,0,0
38,104,0,2823,4171.538,4165.0,4171.026,4156.026,4154.744000000001,4157.308,4158.333,4163.462,4161.923,4173.59,4157.436,4160.641,4171.795,4174.359,0,0
39,105,0,3175,4168.462,4166.795,4167.436,4150.128,4150.255999999999,4152.9490000000005,4157.0509999999995,4164.103,4157.179,4168.462,4154.744000000001,4164.103,4163.846,4171.154,0,0
40,106,0,3359,4160.385,4153.974,4154.103,4143.205,4138.718,4145.641,4145.513,4144.744000000001,4150.385,4155.641,4153.205,4158.077,4146.795,4166.41,0,0
41,107,0,3353,4164.103,4152.692,4156.154,4146.538,4140.513,4147.436,4141.538,4138.59,4149.103,4149.744000000001,4154.103,4155.897,4142.9490000000005,4166.795,0,0
42,108,0,2823,4159.231,4156.795,4157.436,4145.641,4142.9490000000005,4153.846,4145.128,4142.821,4142.0509999999995,4144.231,4146.026,4155.641,4140.255999999999,4160.897,0,0
43,109,0,3175,4146.667,4146.795,4147.179,4136.795,4136.282,4151.923,4140.641,4135.385,4128.846,4131.41,4133.333,4143.462,4132.308,4150.385,0,0
44,110,0,3359,4147.564,4141.41,4146.923,4133.974,4138.333,4148.974,4136.282,4134.615,4135.769,4133.077,4133.205,4139.487,4137.436,4148.205,0,0
45,111,0,3353,4165.513,4158.974,4161.923,4146.154,4151.667,4157.564,4149.231,4153.59,4159.359,4161.154,4149.615,4160.0,4162.9490000000005,4163.077,0,0
46,112,0,2823,4181.41,4176.795,4173.974,4164.487,4162.821,4170.255999999999,4164.231,4173.846,4173.59,4185.385,4169.744000000001,4177.9490000000005,4190.255999999999,4183.846,0,0
47,113,0,3175,4179.231,4175.769,4172.564,4168.718,4166.41,4172.821,4165.128,4172.179,4172.564,4182.564,4173.59,4172.564,4190.128,4187.308,0,0
48,114,0,3359,4163.974,4165.255999999999,4159.231,4153.718,4161.282,4164.103,4154.872,4153.333,4157.9490000000005,4162.9490000000005,4157.179,4155.769,4168.59,4170.769,0,0
49,115,0,3353,4146.667,4154.231,4143.205,4138.333,4146.795,4155.897,4142.179,4137.692,4139.872,4144.487,4138.462,4139.487,4150.513,4151.282,0,0
50,116,0,2823,4141.667,4149.487,4142.179,4136.667,4140.0,4152.179,4140.513,4134.615,4135.641,4140.897,4135.897,4135.0,4144.231,4146.667,0,0
51,117,0,3175,4158.333,4160.897,4158.59,4145.641,4154.615,4156.41,4151.923,4142.9490000000005,4147.179,4157.179,4149.103,4146.154,4156.026,4160.641,0,0
52,118,0,3359,4170.255999999999,4175.128,4171.41,4155.769,4167.0509999999995,4164.231,4160.641,4155.0,4156.538,4173.077,4159.872,4156.41,4169.231,4172.821,0,0
53,119,0,3353,4158.59,4171.667,4166.154,4156.538,4159.103,4162.564,4156.923,4156.538,4154.487,4164.359,4156.923,4153.59,4159.744000000001,4168.077,0,0
54,120,0,2823,4157.564,4165.385,4160.641,4152.9490000000005,4152.564,4156.41,4153.718,4148.077,4153.077,4153.462,4155.255999999999,4153.846,4149.487,4162.821,0,0
55,121,0,3175,4167.9490000000005,4164.103,4162.179,4151.795,4157.564,4154.359,4153.59,4142.564,4149.103,4154.615,4156.923,4157.308,4154.744000000001,4167.179,0,0
56,122,0,3359,4162.0509999999995,4155.769,4160.513,4147.9490000000005,4153.846,4154.872,4150.128,4142.692,4143.462,4152.0509999999995,4152.0509999999995,4153.718,4154.615,4166.923,0,0
57,123,0,3353,4164.103,4156.026,4164.487,4151.538,4149.231,4156.282,4155.897,4152.9490000000005,4150.255999999999,4158.077,4157.564,4160.128,4151.41,4166.41,0,0
58,124,0,2823,4176.41,4165.128,4171.154,4156.282,4155.769,4158.59,4166.282,4165.385,4159.103,4170.385,4168.462,4171.667,4157.821,4174.744000000001,0,0
59,125,0,3175,4165.128,4158.59,4162.308,4142.9490000000005,4151.795,4156.026,4162.692,4162.821,4157.436,4160.769,4159.615,4161.667,4156.026,4171.538,0,0
60,126,0,3359,4153.205,4149.615,4152.821,4138.077,4139.103,4153.205,4153.59,4158.205,4159.615,4153.59,4151.154,4150.513,4151.282,4160.513,0,0
61,127,0,52,4164.103,4153.974,4155.128,4152.692,4142.0509999999995,4153.718,4152.821,4163.59,4160.897,4166.282,4156.282,4154.103,4158.205,4160.385,0,0
62,0,0,3136,4172.308,4159.872,4157.821,4157.0509999999995,4156.538,4156.026,4156.41,4170.769,4157.564,4168.333,4158.974,4157.308,4163.205,4165.769,0,0
63,1,0,2776,4167.564,4159.231,4158.462,4152.564,4155.255999999999,4158.718,4156.026,4167.821,4159.231,4157.308,4158.718,4157.0509999999995,4160.641,4166.667,0,0
64,2,0,3452,4154.359,4149.359,4148.846,4152.0509999999995,4137.436,4150.385,4144.487,4144.744000000001,4149.231,4142.9490000000005,4150.0,4148.718,4148.59,4153.974,0,0
65,3,0,3456,4143.59,4140.255999999999,4137.179,4153.333,4134.487,4144.231,4133.846,4124.744000000001,4136.667,4125.513,4137.564,4138.59,4135.0,4142.308,0,0
66,4,0,3551,4157.179,4151.154,4148.846,4162.821,4151.923,4152.9490000000005,4146.026,4133.974,4143.974,4128.974,4151.154,4149.872,4144.872,4156.667,0,0
67,5,0,2953,4174.872,4165.0,4160.385,4173.718,4161.41,4159.872,4159.872,4146.795,4148.462,4145.385,4171.154,4160.255999999999,4159.231,4174.744000000001,0,0
68,6,0,2947,4162.821,4154.359,4143.462,4169.103,4149.615,4155.513,4151.026,4138.974,4136.667,4135.0,4159.231,4145.897,4145.513,4160.0,0,0
69,7,0,3469,4146.923,4142.692,4130.385,4164.359,4138.462,4146.538,4138.462,4132.436,4133.205,4117.821,4144.615,4130.897,4130.513,4139.103,0,0
70,8,0,2852,4151.026,4151.667,4135.769,4168.974,4139.231,4139.231,4136.026,4134.487,4138.59,4120.513,4151.41,4128.077,4137.308,4142.821,0,0
71,9,0,3589,4154.872,4150.513,4138.462,4171.282,4141.795,4144.231,4138.59,4137.0509999999995,4139.487,4125.385,4152.436,4130.255999999999,4140.897,4143.462,0,0
72,10,0,3347,4150.385,4137.564,4138.077,4168.974,4140.769,4152.179,4140.128,4139.615,4141.026,4126.41,4146.154,4135.255999999999,4137.692,4135.0,0,0
73,11,0,3348,4150.128,4142.9490000000005,4136.282,4165.641,4136.538,4142.821,4132.179,4136.41,4139.103,4124.231,4147.0509999999995,4135.0,4136.282,4140.128,0,0
74,12,0,2819,4159.103,4156.795,4134.103,4166.923,4135.641,4139.103,4128.59,4133.59,4137.0509999999995,4125.513,4151.923,4134.872,4139.103,4153.718,0,0
75,13,0,3163,4168.077,4159.359,4140.641,4170.0,4141.923,4151.538,4134.872,4135.513,4139.359,4134.103,4155.0,4139.744000000001,4146.795,4159.872,0,0
76,14,0,3347,4170.385,4162.692,4150.385,4169.231,4149.615,4155.0,4139.615,4137.821,4137.821,4138.333,4155.641,4141.923,4152.179,4160.128,0,0
77,15,0,3348,4172.179,4168.846,4155.0,4170.385,4150.769,4152.9490000000005,4145.385,4141.795,4144.744000000001,4138.846,4157.179,4146.41,4152.821,4164.487,0,0
78,16,0,0,4172.821,4165.513,4155.255999999999,4171.282,4148.974,4156.026,4148.462,4141.795,4154.872,4141.923,4155.513,4151.795,4152.179,4166.923,0,0
79,17,0,0,4172.564,4167.692,4156.923,4166.923,4152.692,4156.282,4145.0,4142.692,4151.667,4145.641,4153.846,4151.795,4156.667,4167.9490000000005,0,0
80,18,0,0,4176.154,4172.179,4159.359,4165.513,4157.692,4153.974,4145.513,4152.436,4147.436,4149.615,4162.179,4155.641,4168.846,4173.462,0,0
81,19,0,0,4175.385,4162.308,4159.103,4168.59,4156.538,4156.154,4147.0509999999995,4157.0509999999995,4149.744000000001,4155.385,4171.282,4161.282,4171.538,4176.795,0,0
