,COUNTER, INTERPOLATED, RAW_CQ, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, MARKER_HARDWARE, MARKER
0,87,0,2882,4174.487,4161.154,4175.255999999999,4186.41,4207.0509999999995,4181.667,4155.769,4141.154,4182.9490000000005,4233.462,4181.923,4158.718,4195.128,4150.769,0,0
1,88,0,2392,4173.718,4144.872,4181.923,4180.255999999999,4192.564,4186.41,4152.692,4134.615,4188.077,4220.769,4187.308,4167.692,4191.667,4152.9490000000005,0,0
2,89,0,3267,4184.615,4159.487,4189.103,4186.282,4200.128,4187.692,4156.026,4135.897,4190.769,4215.769,4176.41,4173.333,4189.103,4155.385,0,0
3,90,0,2987,4176.41,4170.255999999999,4187.9490000000005,4186.667,4221.154,4177.179,4155.0,4120.255999999999,4180.513,4200.897,4163.462,4164.615,4174.615,4147.821,0,0
4,91,0,2882,4173.846,4168.205,4193.846,4187.692,4206.538,4166.282,4150.897,4119.103,4175.897,4180.385,4174.231,4168.077,4165.513,4151.41,0,0
5,92,0,2392,4186.026,4170.769,4202.308,4193.333,4196.154,4172.692,4151.154,4135.255999999999,4174.872,4187.9490000000005,4181.923,4176.795,4170.128,4159.359,0,0
6,93,0,3267,4187.436,4177.821,4201.282,4192.436,4216.667,4183.846,4153.974,4137.9490000000005,4163.974,4197.0509999999995,4175.128,4172.564,4167.692,4155.128,0,0
7,94,0,2987,4182.436,4176.795,4194.103,4187.821,4208.718,4178.333,4154.615,4133.077,4166.41,4180.255999999999,4172.436,4170.128,4166.282,4154.103,0,0
8,95,0,2882,4183.205,4169.231,4187.9490000000005,4186.282,4187.821,4179.487,4154.103,4135.128,4189.615,4191.667,4172.308,4172.436,4178.718,4157.564,0,0
9,96,0,2392,4182.9490000000005,4168.974,4185.513,4186.667,4202.821,4190.641,4153.59,4141.795,4194.231,4221.667,4173.077,4171.923,4183.974,4156.667,0,0
10,97,0,3267,4185.769,4171.667,4186.667,4185.769,4218.462,4182.9490000000005,4153.718,4150.0,4182.308,4221.795,4181.538,4178.462,4182.821,4158.974,0,0
11,98,0,2987,4187.308,4169.872,4185.641,4185.769,4211.026,4175.0,4153.077,4146.538,4184.615,4204.359,4181.538,4183.205,4183.846,4161.795,0,0
12,99,0,2882,4178.333,4172.0509999999995,4178.333,4185.769,4202.0509999999995,4185.385,4151.667,4135.513,4180.769,4190.513,4172.692,4172.0509999999995,4178.718,4151.795,0,0
13,100,0,2392,4168.718,4174.615,4173.205,4186.282,4199.744000000001,4186.538,4150.128,4140.641,4164.231,4192.692,4171.282,4159.872,4171.41,4140.897,0,0
14,101,0,3267,4159.744000000001,4165.0,4165.255999999999,4180.769,4207.9490000000005,4175.385,4143.846,4148.077,4168.077,4197.9490000000005,4166.923,4153.333,4172.0509999999995,4136.667,0,0
15,102,0,2987,4152.0509999999995,4156.41,4154.744000000001,4172.0509999999995,4212.0509999999995,4180.0,4139.872,4138.077,4191.667,4193.077,4158.077,4145.255999999999,4174.359,4131.026,0,0
16,103,0,2882,4152.0509999999995,4164.615,4152.436,4178.462,4198.077,4189.103,4140.513,4125.641,4188.59,4189.103,4153.462,4135.0,4169.231,4124.744000000001,0,0
17,104,0,2392,4157.692,4171.795,4156.026,4188.718,4197.564,4173.462,4139.872,4127.564,4157.564,4187.0509999999995,4162.0509999999995,4136.538,4167.821,4128.846,0,0
18,105,0,3267,4160.0,4169.615,4156.026,4185.641,4204.487,4150.0,4138.205,4128.718,4157.179,4170.641,4172.436,4142.436,4170.513,4136.41,0,0
19,106,0,2987,4160.641,4166.026,4151.667,4181.667,4197.821,4156.667,4137.9490000000005,4123.59,4169.615,4169.231,4167.9490000000005,4137.308,4170.513,4135.385,0,0
20,107,0,2882,4167.0509999999995,4159.872,4153.846,4184.231,4198.59,4183.205,4146.795,4133.59,4158.333,4203.846,4166.282,4141.795,4177.436,4136.923,0,0
21,108,0,2392,4171.795,4161.795,4160.641,4187.179,4197.821,4185.0,4156.538,4138.846,4161.923,4195.641,4170.769,4151.667,4182.9490000000005,4140.641,0,0
22,109,0,3267,4170.513,4172.436,4161.026,4189.231,4194.615,4163.333,4151.282,4125.897,4180.0,4169.103,4166.41,4146.538,4174.744000000001,4140.0,0,0
23,110,0,2987,4167.0509999999995,4170.641,4153.462,4187.436,4207.179,4154.359,4142.436,4123.205,4167.564,4193.205,4153.333,4137.308,4166.026,4135.897,0,0
24,111,0,2882,4165.0,4161.795,4152.692,4183.077,4210.641,4167.564,4143.59,4130.255999999999,4156.41,4200.897,4151.923,4139.487,4171.667,4130.897,0,0
25,112,0,2392,4167.692,4166.923,4160.255999999999,4186.667,4195.385,4179.744000000001,4141.795,4124.103,4181.538,4164.103,4162.692,4147.179,4173.077,4132.179,0,0
26,113,0,3267,4171.795,4173.846,4160.897,4189.615,4202.308,4177.564,4134.487,4120.769,4180.769,4160.897,4165.128,4153.333,4160.513,4137.9490000000005,0,0
27,114,0,2987,4168.974,4170.128,4159.615,4185.255999999999,4215.385,4169.231,4135.255999999999,4131.667,4151.282,4181.538,4164.231,4155.641,4156.795,4138.974,0,0
28,115,0,2882,4166.667,4167.821,4164.615,4184.615,4200.897,4166.538,4136.026,4131.923,4156.282,4169.615,4168.718,4154.359,4166.41,4139.872,0,0
29,116,0,2392,4177.692,4172.0509999999995,4170.0,4188.718,4188.333,4178.846,4138.718,4130.513,4185.128,4170.897,4173.333,4162.692,4174.103,4148.846,0,0
30,117,0,3267,4188.077,4176.923,4169.872,4191.026,4196.795,4187.179,4149.359,4138.718,4190.128,4198.59,4177.692,4171.41,4172.0509999999995,4155.769,0,0
31,118,0,2987,4180.769,4172.692,4165.0,4188.333,4197.692,4175.641,4156.41,4146.667,4175.255999999999,4198.333,4184.615,4168.718,4172.821,4154.103,0,0
