,COUNTER, INTERPOLATED, RAW_CQ, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, MARKER_HARDWARE, MARKER
0,77,0,3218,4194.103,4192.692,4198.462,4188.333,4192.821,4187.179,4186.41,4206.795,4199.487,4202.692,4183.205,4173.077,4187.179,4186.538,0,0
1,78,0,3260,4197.692,4188.718,4196.154,4185.897,4191.667,4185.897,4186.41,4201.026,4191.667,4192.821,4188.974,4173.846,4188.462,4187.564,0,0
2,79,0,2977,4196.667,4188.462,4191.795,4185.641,4190.641,4184.487,4185.641,4198.205,4187.692,4185.513,4191.795,4175.128,4185.0,4188.333,0,0
3,80,0,2703,4189.872,4190.897,4191.667,4188.974,4190.897,4184.872,4186.923,4201.923,4190.897,4183.846,4188.59,4174.744000000001,4182.179,4189.615,0,0
4,81,0,3218,4183.974,4186.538,4189.615,4185.513,4189.487,4183.333,4184.872,4193.462,4189.744000000001,4185.0,4183.462,4169.872,4185.641,4186.282,0,0
5,82,0,3260,4183.846,4183.462,4185.0,4179.615,4185.0,4179.872,4182.308,4183.462,4186.026,4190.769,4182.179,4166.795,4185.769,4181.667,0,0
6,83,0,2977,4187.0509999999995,4186.154,4184.615,4182.564,4188.077,4180.513,4184.615,4188.333,4186.282,4192.564,4187.0509999999995,4170.897,4182.436,4184.103,0,0
7,84,0,2703,4187.0509999999995,4185.641,4192.564,4187.692,4192.436,4183.846,4185.897,4190.128,4188.846,4187.692,4188.974,4174.103,4185.255999999999,4186.795,0,0
8,85,0,3218,4183.846,4186.41,4197.0509999999995,4186.667,4191.667,4183.718,4183.462,4186.026,4186.41,4186.41,4186.795,4172.9490000000005,4188.846,4185.897,0,0
9,86,0,3260,4183.974,4189.744000000001,4189.872,4184.231,4189.231,4183.59,4180.897,4190.769,4184.615,4191.667,4184.103,4170.769,4185.513,4183.462,0,0
10,87,0,2977,4184.359,4187.0509999999995,4188.205,4186.282,4190.128,4186.41,4183.59,4198.846,4191.923,4195.128,4183.718,4169.231,4184.615,4183.077,0,0
11,88,0,2703,4184.359,4184.872,4197.821,4187.0509999999995,4195.897,4187.436,4186.923,4202.821,4198.974,4193.718,4186.667,4170.385,4189.487,4185.385,0,0
12,89,0,3218,4192.9490000000005,4195.513,4205.128,4184.615,4200.769,4186.795,4186.282,4202.692,4192.436,4187.821,4186.923,4173.718,4188.846,4185.641,0,0
13,90,0,3260,4201.923,4202.0509999999995,4204.359,4190.0,4200.0,4189.359,4188.59,4200.897,4185.769,4191.795,4187.692,4179.615,4184.615,4189.615,0,0
14,91,0,2977,4199.872,4193.974,4205.897,4195.128,4200.0,4189.744000000001,4191.41,4201.282,4194.359,4205.385,4194.103,4184.487,4185.897,4198.462,0,0
15,92,0,2703,4200.128,4194.103,4211.667,4190.128,4200.641,4186.41,4189.487,4204.487,4201.154,4200.0,4199.359,4185.385,4188.333,4202.308,0,0
16,93,0,3218,4205.0,4197.692,4212.9490000000005,4183.846,4195.641,4184.487,4186.538,4202.821,4196.41,4185.897,4198.333,4186.41,4187.436,4200.769,0,0
17,94,0,3260,4204.103,4192.692,4210.641,4184.487,4191.795,4182.821,4184.103,4197.308,4191.154,4191.538,4191.026,4186.923,4185.641,4199.872,0,0
18,95,0,2977,4200.385,4193.974,4209.744000000001,4188.462,4191.923,4180.641,4181.538,4198.205,4188.974,4205.513,4187.179,4184.359,4183.333,4200.897,0,0
19,96,0,2703,4196.154,4196.282,4208.205,4188.846,4188.59,4183.077,4182.821,4199.103,4189.872,4202.308,4195.128,4183.077,4184.487,4201.923,0,0
20,97,0,3218,4191.667,4187.692,4203.077,4185.641,4187.179,4186.41,4187.0509999999995,4197.308,4190.385,4186.667,4198.205,4181.026,4188.077,4198.974,0,0
21,98,0,3260,4186.667,4183.077,4199.615,4182.0509999999995,4187.564,4183.846,4184.744000000001,4193.333,4188.077,4182.564,4186.41,4172.9490000000005,4185.513,4188.462,0,0
