,COUNTER, INTERPOLATED, RAW_CQ, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, MARKER_HARDWARE, MARKER
0,59,0,0,4197.821,4253.974,4180.769,4200.641,4197.308,4180.385,4180.769,4167.308,4181.923,4180.255999999999,4169.744000000001,4160.385,4178.59,4185.128,0,0
1,60,0,0,4181.667,4241.795,4186.923,4201.282,4201.154,4185.0,4187.436,4173.333,4184.487,4178.333,4164.231,4165.128,4183.333,4161.538,0,0
2,61,0,0,4167.308,4230.128,4190.128,4192.308,4198.974,4182.821,4182.308,4169.872,4180.0,4166.795,4162.564,4163.077,4180.897,4155.513,0,0
3,62,0,0,4152.179,4218.59,4180.769,4185.769,4191.026,4175.769,4179.231,4166.41,4178.333,4151.923,4152.179,4159.487,4178.974,4147.564,0,0
4,63,0,0,4145.128,4208.974,4173.462,4182.821,4190.0,4181.667,4184.231,4176.538,4181.667,4164.615,4146.667,4160.0,4184.359,4128.333,0,0
5,64,0,2227,4140.255999999999,4198.718,4171.154,4174.744000000001,4194.487,4188.59,4188.205,4182.564,4183.077,4183.205,4152.436,4158.333,4186.282,4117.0509999999995,0,0
6,65,0,2609,4127.179,4188.205,4167.692,4167.436,4185.255999999999,4177.179,4187.436,4172.9490000000005,4183.846,4175.128,4153.974,4152.0509999999995,4181.41,4112.0509999999995,0,0
7,66,0,2865,4118.974,4183.59,4164.615,4170.385,4170.0,4166.667,4182.179,4170.641,4184.231,4172.821,4134.103,4148.077,4183.462,4098.077,0,0
8,67,0,3032,4122.179,4183.333,4167.821,4176.538,4175.897,4176.282,4182.692,4177.9490000000005,4183.718,4183.077,4115.0,4153.077,4186.282,4090.0,0,0
9,68,0,3532,4124.487,4183.077,4171.154,4175.769,4189.615,4186.282,4186.795,4177.308,4183.974,4181.538,4131.41,4157.9490000000005,4185.769,4109.744000000001,0,0
10,69,0,2030,4124.872,4185.897,4169.231,4172.692,4186.41,4182.821,4185.255999999999,4175.128,4184.744000000001,4178.846,4161.282,4158.077,4188.205,4125.641,0,0
11,70,0,2375,4124.744000000001,4186.923,4166.154,4170.128,4181.154,4181.923,4185.128,4180.0,4184.103,4175.128,4163.718,4156.538,4189.231,4111.282,0,0
12,71,0,1339,4125.897,4184.231,4168.718,4171.795,4181.026,4181.795,4189.231,4180.0,4184.231,4167.0509999999995,4145.0,4155.769,4187.692,4101.538,0,0
13,72,0,1052,4124.872,4178.974,4173.077,4173.59,4179.744000000001,4172.436,4186.667,4173.077,4185.128,4175.385,4138.974,4153.205,4186.795,4111.538,0,0
14,73,0,3517,4120.255999999999,4173.718,4164.744000000001,4165.0,4179.359,4172.0509999999995,4183.205,4174.487,4184.231,4185.128,4149.487,4149.487,4185.0,4110.897,0,0
15,74,0,3083,4118.59,4175.641,4152.0509999999995,4159.872,4181.282,4183.974,4192.436,4183.974,4184.103,4176.923,4147.179,4148.846,4186.282,4100.0,0,0
16,75,0,3428,4122.308,4179.744000000001,4153.077,4169.744000000001,4186.538,4186.282,4200.255999999999,4186.923,4185.897,4176.667,4135.385,4150.128,4188.974,4101.282,0,0
17,76,0,3235,4125.0,4180.385,4158.59,4176.795,4190.255999999999,4181.282,4198.205,4186.026,4187.0509999999995,4186.667,4142.0509999999995,4151.154,4190.641,4107.179,0,0
18,77,0,1635,4121.154,4181.282,4155.897,4170.769,4184.615,4182.436,4198.205,4187.179,4186.538,4184.359,4155.769,4150.513,4191.282,4110.255999999999,0,0
