,COUNTER, INTERPOLATED, RAW_CQ, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, MARKER_HARDWARE, MARKER
0,52,0,0,4159.487,4175.255999999999,4178.333,4175.897,4188.333,4175.385,4187.436,4181.538,4184.872,4182.179,4184.359,4168.462,4166.026,4173.59,0,0
1,53,0,0,4154.872,4170.897,4180.385,4181.026,4184.744000000001,4187.436,4190.128,4183.59,4185.897,4191.923,4188.205,4169.615,4170.255999999999,4177.308,0,0
2,54,0,0,4155.769,4172.692,4179.744000000001,4182.436,4186.026,4184.359,4190.641,4172.179,4183.205,4188.59,4180.385,4169.615,4167.308,4163.205,0,0
3,55,0,0,4153.462,4170.0,4173.974,4175.513,4182.0509999999995,4173.077,4185.641,4166.667,4183.333,4175.513,4169.615,4161.667,4160.255999999999,4155.255999999999,0,0
4,56,0,0,4140.385,4158.205,4166.667,4167.821,4167.821,4166.154,4180.641,4168.718,4184.487,4163.333,4153.846,4157.179,4163.462,4148.077,0,0
5,57,0,0,4139.872,4161.282,4165.897,4168.846,4173.59,4179.615,4188.59,4169.359,4185.0,4166.923,4156.026,4163.077,4171.923,4145.513,0,0
6,58,0,0,4156.026,4173.333,4171.282,4176.154,4192.692,4193.59,4204.872,4178.59,4185.128,4185.0,4185.513,4168.077,4175.255999999999,4161.41,0,0
7,59,0,0,4158.974,4173.718,4171.667,4173.718,4188.462,4183.205,4208.59,4184.744000000001,4183.718,4184.103,4191.538,4162.692,4173.077,4169.744000000001,0,0
8,60,0,0,4145.0,4163.333,4164.744000000001,4169.103,4177.821,4173.718,4197.9490000000005,4174.744000000001,4182.179,4167.308,4171.923,4160.255999999999,4167.692,4149.359,0,0
9,61,0,0,4142.436,4157.0509999999995,4165.897,4172.692,4185.769,4181.538,4192.9490000000005,4171.282,4182.821,4168.077,4165.128,4158.846,4167.692,4137.179,0,0
10,62,0,0,4151.026,4156.154,4169.487,4165.641,4186.282,4186.282,4196.41,4180.0,4183.846,4176.026,4171.538,4158.846,4171.667,4148.59,0,0
11,63,0,0,4153.333,4155.255999999999,4169.359,4157.436,4176.923,4184.744000000001,4201.026,4181.026,4183.974,4174.231,4177.308,4164.359,4169.615,4154.872,0,0
12,64,0,2666,4148.077,4155.385,4173.462,4161.026,4173.59,4182.0509999999995,4202.0509999999995,4180.128,4185.897,4173.077,4177.436,4164.103,4164.103,4154.487,0,0
13,65,0,2913,4141.538,4151.41,4171.026,4161.026,4171.026,4176.667,4201.026,4182.179,4181.154,4169.487,4164.872,4154.487,4162.308,4151.923,0,0
14,66,0,3093,4134.359,4142.179,4156.538,4152.692,4166.538,4174.744000000001,4197.564,4175.641,4171.667,4154.615,4149.872,4146.026,4157.9490000000005,4133.205,0,0
15,67,0,3140,4132.692,4141.026,4154.487,4149.359,4167.564,4181.282,4198.718,4172.692,4173.718,4146.538,4149.359,4153.205,4148.59,4118.974,0,0
16,68,0,3548,4137.564,4152.179,4171.538,4150.769,4171.41,4188.974,4206.795,4183.59,4183.718,4157.0509999999995,4156.667,4167.564,4152.692,4138.205,0,0
17,69,0,2213,4137.692,4156.154,4181.923,4157.692,4173.718,4184.487,4207.692,4185.255999999999,4183.462,4169.103,4161.923,4170.513,4169.359,4155.769,0,0
18,70,0,2635,4140.513,4156.538,4178.462,4168.077,4182.0509999999995,4176.282,4202.821,4172.692,4180.385,4171.154,4167.9490000000005,4164.359,4168.077,4147.308,0,0
19,71,0,1807,4152.308,4165.769,4178.462,4170.385,4183.077,4175.385,4199.487,4170.255999999999,4184.359,4177.0509999999995,4177.436,4166.282,4156.41,4149.744000000001,0,0
20,72,0,1161,4157.9490000000005,4168.718,4182.564,4166.41,4169.872,4175.769,4194.872,4170.769,4179.615,4175.0,4182.308,4171.41,4158.205,4166.667,0,0
21,73,0,3528,4157.564,4166.282,4184.872,4163.59,4167.436,4176.026,4194.615,4167.564,4172.564,4165.641,4180.897,4171.538,4165.513,4169.103,0,0
22,74,0,3207,4169.872,4174.103,4189.103,4173.59,4183.59,4184.615,4201.923,4177.179,4181.41,4182.179,4186.282,4178.846,4174.487,4170.385,0,0
23,75,0,3395,4174.231,4177.692,4192.0509999999995,4185.255999999999,4191.667,4190.769,4204.744000000001,4185.513,4191.41,4198.718,4185.255999999999,4181.154,4181.282,4174.744000000001,0,0
24,76,0,3143,4156.538,4169.359,4184.103,4179.103,4184.744000000001,4180.641,4198.077,4173.077,4180.513,4181.026,4167.692,4165.0,4169.487,4160.641,0,0
25,77,0,2288,4155.0,4171.41,4176.41,4174.359,4184.103,4176.282,4196.795,4166.667,4173.077,4170.769,4170.255999999999,4161.026,4160.0,4152.0509999999995,0,0
26,78,0,3207,4167.821,4184.615,4183.077,4177.9490000000005,4189.103,4182.179,4200.769,4178.59,4183.077,4177.9490000000005,4186.282,4175.0,4172.9490000000005,4162.0509999999995,0,0
27,79,0,3395,4162.821,4184.231,4187.436,4172.9490000000005,4187.308,4184.615,4198.846,4179.872,4185.513,4172.308,4175.897,4177.9490000000005,4180.769,4167.692,0,0
28,80,0,3143,4152.9490000000005,4172.564,4179.872,4168.205,4183.205,4185.897,4189.103,4172.0509999999995,4174.359,4170.128,4160.385,4166.154,4171.923,4163.205,0,0
29,81,0,2288,4153.205,4167.308,4173.59,4171.154,4185.385,4180.513,4186.154,4171.667,4169.615,4174.487,4166.41,4158.462,4166.154,4158.59,0,0
30,82,0,3207,4152.308,4170.641,4169.615,4170.255999999999,4181.41,4172.179,4192.179,4172.564,4177.0509999999995,4163.333,4170.769,4156.41,4167.821,4155.385,0,0
31,83,0,3395,4160.0,4175.641,4171.154,4173.205,4176.154,4176.026,4197.692,4174.231,4183.333,4166.667,4169.744000000001,4161.795,4176.667,4162.436,0,0
32,84,0,3143,4168.462,4170.255999999999,4180.513,4174.872,4180.0,4187.308,4202.9490000000005,4182.0509999999995,4186.923,4188.077,4174.872,4168.718,4186.41,4171.154,0,0
33,85,0,2288,4162.692,4166.667,4180.0,4167.308,4188.333,4187.179,4205.769,4188.205,4183.59,4189.744000000001,4176.667,4163.462,4188.077,4168.718,0,0
34,86,0,3207,4161.026,4180.897,4169.872,4167.821,4193.59,4185.128,4202.821,4180.769,4174.615,4175.385,4174.487,4157.179,4183.974,4166.026,0,0
35,87,0,3395,4164.231,4190.641,4168.333,4173.846,4191.667,4185.128,4200.255999999999,4171.923,4175.641,4169.103,4170.641,4160.769,4183.077,4160.769,0,0
36,88,0,3143,4155.513,4183.718,4171.667,4171.538,4184.615,4180.513,4199.103,4178.718,4182.564,4170.513,4169.103,4162.308,4183.974,4152.308,0,0
37,89,0,2288,4148.846,4182.692,4170.513,4167.564,4185.255999999999,4185.897,4198.59,4187.308,4183.205,4171.923,4176.667,4160.255999999999,4184.615,4153.718,0,0
38,90,0,3207,4149.615,4182.179,4167.564,4166.923,4183.718,4188.59,4197.179,4176.795,4175.0,4163.59,4171.282,4158.205,4179.359,4151.154,0,0
39,91,0,3395,4144.872,4172.821,4164.103,4164.872,4170.513,4173.846,4194.872,4163.59,4169.231,4150.641,4150.513,4153.205,4168.205,4141.026,0,0
40,92,0,3143,4148.974,4179.615,4171.667,4166.282,4177.0509999999995,4171.667,4198.333,4173.59,4175.385,4166.41,4157.9490000000005,4158.077,4171.667,4154.103,0,0
41,93,0,2288,4160.0,4193.077,4186.923,4171.154,4191.026,4185.385,4205.128,4184.359,4185.385,4192.179,4186.41,4169.744000000001,4188.077,4170.128,0,0
42,94,0,3207,4157.564,4189.103,4188.077,4173.333,4186.282,4187.308,4204.359,4179.487,4185.897,4182.9490000000005,4180.128,4167.436,4190.769,4157.179,0,0
43,95,0,3395,4153.718,4185.513,4183.846,4170.385,4189.231,4184.231,4201.795,4176.026,4181.282,4167.9490000000005,4155.385,4162.179,4180.897,4148.718,0,0
44,96,0,3143,4158.846,4189.872,4188.205,4168.974,4197.821,4187.564,4205.897,4182.179,4181.795,4176.923,4159.231,4165.255999999999,4181.538,4159.744000000001,0,0
45,97,0,2288,4161.282,4188.718,4188.974,4170.513,4191.026,4185.897,4205.769,4186.41,4183.333,4172.436,4170.385,4165.513,4183.974,4159.487,0,0
46,98,0,3207,4157.821,4185.0,4178.974,4164.872,4183.077,4182.179,4200.128,4183.205,4180.769,4158.59,4168.974,4157.692,4176.154,4150.641,0,0
47,99,0,3395,4153.59,4181.154,4172.692,4160.769,4186.026,4181.41,4198.718,4180.641,4175.897,4164.487,4163.974,4154.231,4171.282,4152.179,0,0
48,100,0,3143,4145.769,4172.9490000000005,4170.255999999999,4165.255999999999,4184.359,4181.154,4197.9490000000005,4181.41,4170.0,4159.744000000001,4158.59,4155.128,4170.641,4151.795,0,0
49,101,0,2288,4144.231,4170.641,4172.0509999999995,4168.974,4180.897,4185.0,4199.231,4183.333,4171.538,4144.615,4156.41,4159.744000000001,4166.923,4151.154,0,0
50,102,0,3207,4159.231,4180.897,4177.821,4169.359,4182.9490000000005,4186.538,4205.769,4186.41,4179.487,4158.718,4159.487,4167.692,4173.077,4158.462,0,0
51,103,0,3395,4166.282,4186.923,4176.026,4172.308,4187.436,4183.077,4208.718,4187.564,4182.0509999999995,4173.077,4167.436,4170.0,4183.077,4158.974,0,0
52,104,0,3143,4161.026,4184.103,4170.128,4171.538,4187.9490000000005,4178.333,4199.487,4179.872,4176.026,4157.692,4173.974,4164.231,4177.0509999999995,4151.41,0,0
53,105,0,2288,4159.615,4182.436,4169.615,4168.974,4171.795,4175.769,4187.9490000000005,4169.103,4171.795,4153.462,4167.692,4160.641,4166.026,4152.308,0,0
54,106,0,3207,4161.282,4183.205,4170.128,4178.077,4160.641,4174.872,4184.615,4168.59,4172.821,4170.128,4159.359,4160.897,4165.769,4157.436,0,0
55,107,0,3395,4162.436,4185.769,4167.0509999999995,4185.897,4177.9490000000005,4170.641,4187.308,4172.564,4174.231,4170.513,4163.718,4160.897,4171.538,4156.154,0,0
56,108,0,3143,4163.846,4186.154,4167.821,4178.846,4193.974,4173.462,4189.615,4171.41,4178.846,4166.667,4167.821,4159.103,4175.897,4154.103,0,0
57,109,0,2288,4159.872,4182.9490000000005,4171.538,4168.718,4189.231,4183.333,4187.0509999999995,4169.103,4180.897,4169.103,4170.641,4158.077,4175.0,4153.205,0,0
58,110,0,3207,4156.795,4183.718,4172.564,4168.974,4186.154,4178.846,4184.231,4171.026,4176.538,4171.282,4176.667,4159.487,4171.795,4154.615,0,0
59,111,0,3395,4157.821,4182.0509999999995,4169.487,4170.385,4184.103,4166.154,4179.872,4169.744000000001,4173.077,4172.179,4163.205,4160.0,4171.154,4149.231,0,0
60,112,0,3143,4154.487,4175.769,4169.359,4167.9490000000005,4174.103,4168.333,4175.897,4165.255999999999,4172.0509999999995,4164.359,4149.872,4161.667,4166.923,4137.692,0,0
61,113,0,2288,4158.59,4179.744000000001,4181.026,4168.462,4168.846,4169.744000000001,4181.795,4168.077,4176.667,4160.513,4164.744000000001,4168.205,4165.255999999999,4145.255999999999,0,0
62,114,0,3207,4171.282,4188.974,4188.462,4168.974,4169.615,4168.333,4187.308,4174.487,4184.231,4174.744000000001,4177.179,4173.718,4174.231,4161.026,0,0
