,COUNTER, INTERPOLATED, RAW_CQ, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, MARKER_HARDWARE, MARKER
0,83,0,3417,4260.385,4268.333,4194.487,4209.615,4196.795,4185.513,4172.179,4183.205,4184.487,4186.026,4214.103,4189.872,4183.333,4248.333,0,0
1,84,0,3231,4297.0509999999995,4297.692,4198.462,4217.821,4189.487,4182.179,4170.385,4179.359,4181.282,4182.692,4229.744000000001,4189.744000000001,4152.308,4297.564,0,0
2,85,0,1689,4345.255999999999,4340.128,4206.923,4234.359,4199.231,4180.769,4164.744000000001,4178.846,4183.205,4188.59,4232.821,4196.795,4153.59,4346.795,0,0
3,86,0,3095,4381.667,4378.718,4220.897,4250.769,4207.821,4185.0,4165.897,4184.744000000001,4186.795,4200.255999999999,4227.9490000000005,4209.487,4186.41,4378.718,0,0
4,87,0,3417,4393.846,4396.282,4222.0509999999995,4250.641,4205.513,4187.9490000000005,4176.154,4183.59,4186.026,4200.128,4243.077,4212.308,4196.667,4387.821,0,0
5,88,0,3231,4396.026,4404.744000000001,4215.385,4251.795,4212.821,4187.179,4178.333,4183.59,4184.615,4199.103,4264.103,4208.974,4185.255999999999,4390.0,0,0
6,89,0,1689,4391.667,4405.897,4217.436,4255.513,4219.872,4186.795,4169.359,4186.282,4185.897,4201.667,4259.487,4210.641,4185.641,4384.615,0,0
7,90,0,3095,4373.846,4396.538,4220.255999999999,4243.974,4208.846,4184.359,4165.385,4183.462,4185.385,4192.821,4236.667,4206.923,4173.205,4357.0509999999995,0,0
8,91,0,3417,4351.154,4381.026,4209.103,4232.308,4201.026,4181.41,4168.077,4183.333,4183.462,4179.359,4215.385,4198.718,4149.872,4327.821,0,0
9,92,0,3231,4332.179,4359.615,4199.103,4236.538,4202.692,4184.487,4170.128,4182.9490000000005,4183.462,4175.385,4213.077,4194.615,4157.692,4310.128,0,0
10,93,0,1689,4309.872,4334.103,4202.308,4235.897,4202.564,4189.487,4170.769,4174.359,4184.872,4181.282,4226.154,4190.385,4182.692,4289.744000000001,0,0
11,94,0,3095,4284.615,4305.255999999999,4203.077,4222.179,4199.103,4187.564,4169.487,4173.846,4184.744000000001,4189.872,4225.513,4187.564,4188.462,4266.538,0,0
12,95,0,3417,4265.641,4285.385,4193.718,4212.179,4194.872,4181.795,4169.487,4182.692,4183.462,4187.436,4203.333,4187.692,4181.923,4249.231,0,0
13,96,0,3231,4250.385,4272.692,4190.641,4206.667,4191.923,4185.255999999999,4175.769,4188.077,4185.513,4179.744000000001,4187.692,4186.923,4183.462,4230.128,0,0
14,97,0,1689,4225.513,4249.487,4186.795,4195.513,4188.205,4184.744000000001,4172.308,4184.487,4187.692,4181.667,4188.462,4176.026,4191.41,4199.744000000001,0,0
15,98,0,3095,4200.769,4229.359,4172.9490000000005,4184.231,4182.692,4172.308,4154.872,4172.9490000000005,4184.103,4181.41,4177.692,4163.718,4190.641,4176.538,0,0
16,99,0,3417,4189.872,4223.974,4165.769,4181.154,4182.564,4172.308,4149.744000000001,4165.897,4180.128,4173.205,4149.231,4159.231,4167.9490000000005,4164.231,0,0
17,100,0,3231,4185.128,4218.974,4169.487,4184.872,4183.205,4182.692,4162.564,4175.641,4182.0509999999995,4162.179,4134.744000000001,4160.385,4148.974,4153.718,0,0
18,101,0,1689,4177.692,4210.641,4170.513,4187.692,4175.385,4174.615,4163.718,4182.179,4183.718,4156.026,4153.462,4162.308,4157.308,4150.385,0,0
19,102,0,3095,4176.41,4210.897,4167.0509999999995,4187.0509999999995,4172.9490000000005,4163.077,4152.564,4171.282,4180.641,4157.692,4168.333,4162.179,4170.641,4145.385,0,0
20,103,0,3417,4181.795,4213.59,4168.462,4187.692,4183.846,4177.0509999999995,4153.077,4167.308,4181.282,4170.513,4167.9490000000005,4166.923,4182.9490000000005,4140.385,0,0
21,104,0,3231,4179.487,4205.897,4173.077,4187.0509999999995,4188.846,4185.255999999999,4157.9490000000005,4176.923,4186.154,4186.026,4177.308,4171.154,4184.872,4149.872,0,0
22,105,0,1689,4170.641,4198.718,4174.744000000001,4183.333,4184.615,4174.872,4160.128,4182.9490000000005,4186.923,4186.154,4186.538,4171.154,4175.385,4158.846,0,0
23,106,0,3095,4168.974,4200.641,4177.308,4183.077,4180.641,4175.897,4166.41,4183.59,4184.487,4180.641,4181.026,4170.769,4188.974,4151.282,0,0
24,107,0,3417,4171.795,4199.487,4178.333,4185.385,4176.795,4184.872,4173.077,4183.974,4183.846,4184.103,4164.615,4171.154,4210.769,4141.667,0,0
25,108,0,3231,4170.641,4195.255999999999,4179.103,4187.179,4179.359,4183.974,4174.103,4182.436,4183.846,4185.641,4160.0,4171.026,4193.205,4139.487,0,0
26,109,0,1689,4168.974,4193.718,4179.231,4186.795,4183.974,4183.59,4173.59,4184.615,4183.974,4176.41,4172.9490000000005,4174.231,4169.487,4141.026,0,0
27,110,0,3095,4168.462,4188.846,4175.769,4184.487,4180.769,4188.205,4176.923,4189.103,4184.231,4171.923,4177.9490000000005,4173.205,4180.0,4143.462,0,0
28,111,0,3417,4168.846,4184.615,4174.872,4183.077,4181.667,4185.385,4181.923,4186.154,4183.846,4179.744000000001,4163.59,4167.308,4178.333,4138.205,0,0
29,112,0,3231,4169.615,4186.154,4181.538,4183.205,4186.154,4184.615,4186.538,4187.692,4184.615,4180.513,4154.615,4168.333,4172.179,4133.846,0,0
