,COUNTER, INTERPOLATED, RAW_CQ, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, MARKER_HARDWARE, MARKER
35,26,0,0,4126.538,4105.385,4159.359,4137.179,4169.744000000001,4186.41,4188.59,4197.692,4205.385,4228.59,4210.769,4162.308,4209.103,4163.846,0,0
36,27,0,0,4142.0509999999995,4111.667,4166.282,4143.462,4169.359,4177.179,4188.205,4204.615,4217.308,4233.718,4213.333,4169.103,4211.282,4175.641,0,0
37,28,0,0,4149.615,4113.077,4170.128,4146.026,4166.538,4166.923,4172.9490000000005,4197.308,4208.718,4231.154,4211.923,4170.897,4213.974,4178.846,0,0
38,29,0,0,4150.897,4112.9490000000005,4170.897,4144.103,4169.103,4178.205,4171.154,4198.077,4203.462,4225.385,4210.897,4169.744000000001,4209.872,4184.231,0,0
39,30,0,0,4148.077,4115.897,4173.333,4143.59,4169.615,4185.0,4172.9490000000005,4198.077,4207.0509999999995,4221.282,4208.333,4173.718,4200.128,4182.821,0,0
40,31,0,0,4141.41,4116.026,4176.154,4144.615,4164.872,4171.795,4170.255999999999,4193.462,4202.436,4213.205,4200.385,4176.41,4197.436,4174.744000000001,0,0
41,32,0,0,4143.59,4116.026,4178.846,4150.513,4167.179,4172.821,4176.538,4198.59,4200.385,4209.615,4200.641,4179.231,4200.0,4178.718,0,0
42,33,0,0,4146.538,4115.513,4176.923,4148.718,4167.179,4186.538,4175.255999999999,4196.667,4203.718,4202.0509999999995,4202.308,4178.974,4193.974,4181.154,0,0
43,34,0,0,4136.282,4106.41,4172.0509999999995,4135.128,4155.513,4171.667,4155.769,4187.0509999999995,4198.333,4188.205,4189.744000000001,4171.667,4182.436,4168.846,0,0
44,35,0,0,4134.231,4107.0509999999995,4170.385,4134.231,4154.231,4148.974,4145.897,4183.462,4194.872,4189.487,4185.385,4167.436,4186.923,4164.359,0,0
45,36,0,0,4150.513,4131.154,4178.333,4152.564,4168.205,4160.0,4160.128,4183.077,4200.255999999999,4203.846,4200.513,4176.026,4206.538,4180.0,0,0
46,37,0,0,4158.59,4141.154,4183.974,4159.231,4171.026,4178.077,4171.538,4181.154,4202.564,4204.359,4205.769,4180.769,4209.872,4189.872,0,0
47,38,0,0,4152.308,4125.385,4178.59,4150.897,4163.077,4173.718,4168.333,4174.359,4194.487,4195.897,4197.436,4174.744000000001,4197.179,4181.026,0,0
48,39,0,0,4146.923,4120.0,4171.795,4149.744000000001,4165.255999999999,4171.282,4166.667,4169.359,4188.205,4199.103,4196.667,4172.821,4195.255999999999,4172.9490000000005,0,0
49,40,0,0,4144.615,4126.538,4172.692,4152.179,4169.744000000001,4179.615,4170.513,4176.026,4195.897,4202.692,4199.359,4176.538,4198.974,4170.769,0,0
50,41,0,0,4145.641,4125.897,4176.282,4150.641,4167.692,4180.255999999999,4168.974,4183.205,4199.487,4199.359,4197.308,4175.0,4196.154,4171.41,0,0
