,COUNTER, INTERPOLATED, RAW_CQ, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, MARKER_HARDWARE, MARKER
0,90,0,2605,4246.026,4236.282,4222.821,4245.0,4230.769,4234.103,4227.9490000000005,4242.308,4251.667,4240.897,4269.872,4171.795,4227.821,4212.436,0,0
1,91,0,3246,4248.718,4239.615,4227.308,4249.744000000001,4235.769,4239.615,4241.41,4256.41,4257.179,4245.897,4274.487,4172.308,4230.897,4217.308,0,0
2,92,0,3000,4249.744000000001,4245.385,4230.641,4251.026,4236.026,4239.615,4249.231,4255.255999999999,4250.513,4245.513,4270.513,4169.487,4231.667,4219.103,0,0
3,93,0,1050,4244.872,4243.846,4225.769,4248.718,4232.821,4233.205,4243.333,4240.769,4253.846,4243.462,4263.59,4168.718,4230.513,4205.513,0,0
4,94,0,2605,4234.359,4237.0509999999995,4220.897,4244.744000000001,4232.308,4232.821,4242.179,4255.769,4264.744000000001,4246.923,4265.897,4167.821,4231.282,4194.487,0,0
5,95,0,3246,4226.923,4230.769,4216.923,4239.359,4231.41,4234.872,4248.077,4265.897,4255.385,4240.641,4263.205,4166.282,4231.154,4193.974,0,0
6,96,0,3000,4230.0,4231.538,4212.821,4236.41,4229.872,4232.0509999999995,4240.0,4227.179,4239.872,4228.59,4259.744000000001,4165.897,4229.103,4194.872,0,0
7,97,0,1050,4232.821,4233.846,4210.641,4234.615,4231.154,4229.872,4220.255999999999,4200.513,4242.179,4233.462,4263.718,4166.154,4230.385,4191.026,0,0
8,98,0,2605,4230.897,4232.564,4211.667,4233.333,4232.9490000000005,4227.0509999999995,4215.255999999999,4223.59,4250.0,4248.462,4264.487,4167.821,4235.769,4189.231,0,0
9,99,0,3246,4227.308,4232.0509999999995,4214.231,4232.692,4227.436,4224.103,4223.846,4235.385,4250.641,4246.795,4259.359,4168.205,4235.769,4187.692,0,0
10,100,0,3000,4222.692,4233.462,4214.872,4233.077,4223.718,4229.487,4229.231,4225.128,4246.667,4231.795,4257.436,4166.154,4229.359,4184.487,0,0
11,101,0,1050,4225.769,4234.103,4215.513,4236.282,4227.436,4232.179,4233.077,4234.487,4249.872,4232.308,4263.205,4167.308,4228.462,4192.9490000000005,0,0
12,102,0,2605,4227.821,4231.795,4212.9490000000005,4233.718,4227.692,4228.846,4232.0509999999995,4232.564,4249.872,4236.923,4264.359,4170.255999999999,4230.513,4202.0509999999995,0,0
13,103,0,3246,4223.333,4228.205,4210.255999999999,4230.385,4225.897,4225.255999999999,4228.333,4229.231,4245.513,4229.231,4263.205,4167.564,4229.359,4199.744000000001,0,0
14,104,0,3000,4229.615,4232.0509999999995,4219.615,4240.513,4230.641,4227.436,4242.179,4261.667,4257.9490000000005,4232.564,4271.923,4169.872,4230.385,4205.128,0,0
15,105,0,1050,4233.333,4230.769,4222.692,4245.0,4232.9490000000005,4234.872,4253.846,4259.615,4266.026,4240.513,4270.769,4172.9490000000005,4232.0509999999995,4211.538,0,0
16,106,0,2605,4217.564,4220.255999999999,4210.385,4232.308,4227.692,4230.0,4231.026,4207.436,4243.462,4228.462,4252.308,4168.59,4229.744000000001,4200.385,0,0
17,107,0,3246,4210.128,4221.923,4205.641,4228.205,4228.205,4215.0,4201.154,4187.564,4223.718,4213.846,4244.615,4163.974,4228.333,4192.692,0,0
18,108,0,3000,4222.564,4231.795,4218.077,4241.41,4233.974,4216.923,4209.359,4217.436,4238.718,4217.179,4253.974,4166.795,4230.0,4198.59,0,0
19,109,0,1050,4230.641,4233.077,4222.9490000000005,4246.795,4234.487,4227.308,4230.0,4234.359,4252.308,4224.744000000001,4262.564,4169.744000000001,4230.641,4202.821,0,0
20,110,0,2605,4228.205,4229.103,4215.769,4236.154,4228.846,4221.41,4223.974,4212.564,4236.923,4220.385,4259.872,4170.128,4229.103,4196.923,0,0
21,111,0,3246,4227.821,4227.436,4213.077,4232.0509999999995,4227.436,4213.462,4208.59,4192.308,4227.564,4216.026,4254.615,4167.308,4228.59,4193.974,0,0
22,112,0,3000,4240.897,4236.538,4221.795,4243.333,4234.359,4214.872,4216.41,4216.41,4242.821,4226.282,4259.103,4167.564,4228.718,4205.641,0,0
23,113,0,1050,4251.026,4247.564,4226.538,4249.872,4236.154,4220.385,4235.128,4246.795,4253.462,4237.179,4266.154,4172.179,4230.128,4214.487,0,0
24,114,0,2605,4242.692,4240.897,4219.872,4245.385,4231.795,4228.718,4232.9490000000005,4228.718,4246.026,4233.59,4263.59,4173.718,4232.436,4205.513,0,0
