,COUNTER, INTERPOLATED, RAW_CQ, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, MARKER_HARDWARE, MARKER
0,42,0,0,4153.333,4152.564,4168.718,4157.821,4187.564,4171.282,4150.513,4175.0,4177.9490000000005,4183.846,4171.154,4185.897,4173.462,4159.487,0,0
1,43,0,0,4151.41,4156.41,4167.0509999999995,4161.667,4186.026,4174.744000000001,4160.255999999999,4171.538,4177.308,4183.974,4169.615,4186.795,4174.103,4158.59,0,0
2,44,0,0,4143.718,4151.154,4166.41,4156.795,4184.872,4172.821,4166.538,4173.846,4178.077,4180.897,4162.564,4181.41,4172.436,4151.282,0,0
3,45,0,0,4138.59,4143.077,4161.154,4151.41,4185.897,4170.385,4170.897,4176.026,4180.769,4175.255999999999,4157.179,4172.692,4171.923,4143.974,0,0
4,46,0,0,4137.308,4137.436,4149.103,4147.436,4180.128,4168.974,4165.0,4170.128,4179.359,4171.41,4150.641,4168.974,4173.077,4140.128,0,0
5,47,0,0,4133.846,4135.255999999999,4140.0,4144.872,4172.308,4167.0509999999995,4152.821,4163.846,4173.333,4169.487,4143.59,4167.308,4169.615,4137.692,0,0
6,48,0,0,4136.923,4143.718,4143.718,4149.487,4171.41,4166.923,4151.667,4163.718,4167.308,4168.718,4146.923,4164.744000000001,4165.0,4141.282,0,0
7,49,0,0,4147.308,4154.103,4152.308,4157.9490000000005,4177.436,4169.615,4156.154,4167.564,4169.487,4175.385,4161.923,4167.564,4174.744000000001,4150.513,0,0
8,50,0,0,4156.154,4157.564,4155.513,4163.974,4181.667,4171.923,4156.026,4170.769,4173.846,4186.538,4170.769,4177.436,4188.462,4155.897,0,0
9,51,0,0,4159.744000000001,4158.974,4162.692,4167.692,4181.923,4172.179,4161.923,4168.462,4170.769,4186.41,4169.872,4185.769,4184.487,4155.0,0,0
10,52,0,0,4157.308,4159.872,4170.897,4169.103,4179.231,4171.282,4171.026,4164.744000000001,4172.0509999999995,4177.0509999999995,4166.667,4182.179,4172.436,4150.641,0,0
11,53,0,0,4154.359,4156.41,4162.9490000000005,4167.0509999999995,4176.026,4171.923,4166.154,4167.179,4174.615,4173.205,4161.41,4171.923,4172.179,4144.231,0,0
12,54,0,0,4148.846,4154.359,4152.9490000000005,4162.692,4169.615,4168.205,4157.308,4166.667,4165.385,4168.59,4153.077,4169.231,4176.538,4140.0,0,0
