,COUNTER, INTERPOLATED, RAW_CQ, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, MARKER_HARDWARE, MARKER
0,107,0,3311,4220.641,4187.692,4190.385,4186.923,4182.436,4196.41,4197.179,4183.59,4205.255999999999,4233.333,4202.564,4184.872,4200.513,4234.103,0,0
1,108,0,3209,4216.026,4182.9490000000005,4185.897,4187.821,4182.0509999999995,4197.821,4201.026,4189.103,4211.154,4231.667,4205.255999999999,4182.821,4198.59,4231.923,0,0
2,109,0,2086,4217.436,4189.103,4183.974,4188.59,4185.897,4200.513,4211.538,4193.974,4215.128,4231.154,4204.872,4182.308,4199.231,4233.205,0,0
3,110,0,2790,4214.231,4190.0,4186.795,4187.308,4186.026,4200.513,4212.9490000000005,4194.615,4213.718,4234.103,4201.795,4182.179,4201.923,4227.436,0,0
4,111,0,3311,4207.179,4182.0509999999995,4184.872,4181.154,4181.538,4200.255999999999,4207.0509999999995,4189.872,4206.667,4232.308,4197.821,4182.564,4202.9490000000005,4217.9490000000005,0,0
5,112,0,3209,4196.795,4172.308,4176.538,4172.692,4177.436,4199.744000000001,4204.615,4185.641,4200.385,4222.436,4191.667,4178.846,4200.897,4205.513,0,0
6,113,0,2086,4186.154,4170.385,4174.359,4170.513,4176.026,4196.923,4200.513,4182.9490000000005,4203.205,4217.821,4186.667,4176.667,4195.641,4200.769,0,0
7,114,0,2790,4180.513,4168.077,4172.308,4167.9490000000005,4171.795,4192.179,4185.513,4170.513,4197.692,4213.205,4178.205,4172.308,4188.077,4197.308,0,0
8,115,0,3311,4178.333,4160.513,4167.692,4163.718,4167.179,4186.154,4168.59,4157.179,4184.231,4204.103,4168.462,4165.255999999999,4182.9490000000005,4183.718,0,0
9,116,0,3209,4177.9490000000005,4161.923,4169.872,4168.077,4173.846,4188.205,4166.282,4163.077,4190.385,4206.154,4174.487,4166.795,4185.255999999999,4183.974,0,0
10,117,0,2086,4180.128,4170.769,4173.974,4173.333,4185.385,4198.462,4180.255999999999,4178.59,4203.718,4217.692,4187.179,4173.205,4192.692,4198.974,0,0
11,118,0,2790,4183.077,4171.923,4173.077,4172.179,4185.769,4199.487,4190.0,4181.154,4201.282,4217.0509999999995,4187.692,4171.923,4197.564,4197.9490000000005,0,0
12,119,0,3311,4181.282,4167.0509999999995,4173.333,4170.897,4180.255999999999,4195.0,4189.231,4180.128,4198.974,4214.615,4184.487,4170.769,4199.359,4188.59,0,0
13,120,0,3209,4184.744000000001,4170.385,4176.795,4173.846,4183.718,4198.59,4193.718,4185.769,4203.974,4224.487,4187.0509999999995,4178.462,4201.667,4200.385,0,0
14,121,0,2086,4195.385,4177.692,4181.154,4177.564,4188.846,4202.821,4202.436,4187.564,4203.205,4225.641,4192.9490000000005,4183.205,4201.41,4214.615,0,0
15,122,0,2790,4193.333,4177.0509999999995,4182.564,4176.026,4185.385,4200.128,4204.359,4178.205,4197.436,4214.872,4187.308,4179.872,4196.538,4209.615,0,0
16,123,0,3311,4182.692,4169.872,4181.538,4172.9490000000005,4181.667,4196.795,4197.308,4170.897,4195.385,4212.436,4171.795,4178.718,4195.769,4200.128,0,0
17,124,0,3209,4181.41,4167.179,4177.179,4171.154,4184.615,4197.0509999999995,4185.0,4173.077,4196.154,4215.769,4172.0509999999995,4180.0,4198.077,4198.718,0,0
18,125,0,2086,4185.255999999999,4169.744000000001,4175.769,4170.0,4187.821,4200.641,4180.641,4177.692,4198.718,4216.282,4186.026,4181.667,4198.974,4201.026,0,0
19,126,0,2790,4182.564,4168.205,4178.077,4174.744000000001,4185.513,4200.641,4187.308,4183.462,4203.333,4222.436,4188.205,4178.462,4200.769,4200.255999999999,0,0
20,127,0,52,4181.795,4167.436,4179.615,4182.564,4183.974,4200.128,4189.103,4184.615,4207.9490000000005,4229.231,4183.974,4175.385,4203.205,4199.615,0,0
21,0,0,2421,4187.0509999999995,4170.385,4180.255999999999,4178.59,4186.923,4200.385,4185.128,4184.231,4208.462,4224.359,4186.282,4178.205,4202.564,4203.846,0,0
22,1,0,2934,4183.974,4169.231,4177.436,4172.692,4184.359,4192.821,4185.255999999999,4187.179,4202.564,4215.0,4180.769,4176.538,4198.205,4201.538,0,0
23,2,0,3194,4179.872,4167.821,4180.641,4180.128,4181.667,4190.128,4193.59,4187.821,4200.255999999999,4214.615,4172.308,4176.026,4195.769,4195.128,0,0
24,3,0,2991,4193.718,4171.154,4187.564,4186.667,4192.0509999999995,4201.282,4202.9490000000005,4188.333,4210.0,4224.872,4183.846,4185.769,4200.255999999999,4204.103,0,0
25,4,0,3588,4202.436,4172.9490000000005,4187.821,4185.769,4198.974,4205.0,4201.795,4188.462,4215.128,4233.077,4195.769,4189.872,4204.103,4215.0,0,0
26,5,0,3157,4189.744000000001,4168.718,4184.615,4185.641,4190.769,4198.333,4196.923,4184.487,4205.769,4229.103,4186.795,4180.385,4200.385,4208.077,0,0
27,6,0,3309,4189.103,4172.179,4188.333,4186.667,4191.923,4198.974,4199.615,4180.897,4198.974,4221.154,4181.282,4179.231,4197.692,4206.538,0,0
28,7,0,3330,4200.385,4179.359,4192.436,4187.179,4203.718,4203.205,4202.436,4180.128,4201.026,4220.641,4187.564,4182.0509999999995,4197.0509999999995,4217.564,0,0
29,8,0,3147,4195.255999999999,4173.718,4189.103,4186.923,4197.308,4200.641,4200.641,4181.282,4201.026,4216.154,4186.538,4180.513,4193.333,4216.795,0,0
30,9,0,3558,4193.846,4172.436,4188.974,4186.026,4188.59,4197.564,4199.231,4185.0,4199.231,4215.128,4190.385,4186.41,4194.744000000001,4215.513,0,0
31,10,0,2791,4204.231,4179.487,4191.538,4186.923,4195.513,4199.615,4201.923,4188.59,4204.231,4224.615,4202.0509999999995,4192.0509999999995,4202.9490000000005,4223.462,0,0
