,COUNTER, INTERPOLATED, RAW_CQ, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, MARKER_HARDWARE, MARKER
0,52,0,0,4197.179,4009.615,4203.077,3650.256,4181.538,4293.077,4201.026,4215.385,4108.205,4313.205,4205.255999999999,4201.026,4189.872,4198.462,0,0
1,53,0,0,4202.692,4002.692,4210.0,3666.41,4153.205,4308.462,4204.103,4216.41,4120.255999999999,4318.205,4213.718,4207.179,4200.769,4205.897,0,0
2,54,0,0,4199.359,3987.051,4197.179,3664.487,4152.821,4300.769,4192.179,4204.615,4120.128,4312.564,4205.641,4196.923,4198.462,4200.0,0,0
3,55,0,0,4195.641,3987.051,4185.769,3668.718,4181.667,4297.0509999999995,4179.359,4203.205,4114.231,4296.282,4198.718,4193.59,4187.564,4191.667,0,0
4,56,0,0,4192.821,3988.205,4188.462,3675.897,4186.026,4300.128,4174.359,4198.846,4108.59,4277.9490000000005,4199.744000000001,4195.769,4181.282,4193.846,0,0
5,57,0,0,4197.179,3992.179,4201.026,3686.1540000000005,4155.897,4299.744000000001,4188.462,4199.744000000001,4114.872,4274.615,4200.255999999999,4200.128,4190.769,4202.9490000000005,0,0
6,58,0,0,4213.462,4006.282,4219.359,3723.718,4141.026,4304.487,4209.231,4210.641,4131.538,4283.205,4207.821,4216.795,4205.769,4213.718,0,0
7,59,0,0,4208.333,3996.1540000000005,4213.462,3729.2309999999998,4148.846,4303.846,4200.255999999999,4196.667,4124.487,4270.769,4213.205,4211.154,4202.564,4205.641,0,0
8,60,0,0,4182.821,3980.897,4183.974,3695.7690000000002,4178.59,4296.538,4180.513,4171.026,4107.692,4239.231,4197.564,4184.487,4194.487,4183.974,0,0
9,61,0,0,4184.359,4004.103,4182.9490000000005,3720.6409999999996,4216.154,4301.41,4196.538,4195.513,4139.487,4230.0,4193.333,4190.128,4206.154,4189.487,0,0
10,62,0,0,4215.255999999999,4034.103,4223.077,3786.667,4209.103,4320.769,4225.385,4231.282,4180.513,4245.128,4216.795,4222.564,4222.308,4219.744000000001,0,0
11,63,0,0,4214.744000000001,4037.949,4231.923,3783.974,4190.255999999999,4321.026,4218.974,4220.513,4169.487,4238.077,4220.385,4223.718,4219.359,4221.026,0,0
12,64,0,3155,4189.744000000001,4045.7690000000002,4198.846,3760.256,4210.255999999999,4301.41,4202.9490000000005,4210.0,4148.974,4208.462,4201.282,4204.615,4207.9490000000005,4198.077,0,0
13,65,0,3409,4181.667,4076.41,4183.59,3788.333,4227.692,4295.128,4203.59,4221.026,4154.744000000001,4198.462,4195.641,4201.923,4200.769,4191.795,0,0
14,66,0,2874,4184.103,4104.103,4189.872,3784.615,4209.615,4301.923,4201.282,4212.564,4154.103,4190.0,4191.41,4198.718,4191.026,4193.077,0,0
15,67,0,3549,4180.897,4124.615,4187.308,3755.897,4191.282,4292.308,4194.487,4191.538,4135.513,4167.436,4182.564,4191.026,4187.692,4187.0509999999995,0,0
16,68,0,3531,4190.513,4167.179,4192.308,3811.1540000000005,4203.718,4285.897,4202.9490000000005,4200.255999999999,4134.231,4166.667,4188.846,4199.487,4199.103,4196.282,0,0
17,69,0,2252,4199.615,4226.282,4202.436,3885.385,4236.923,4309.487,4219.487,4230.769,4154.487,4184.744000000001,4202.179,4209.744000000001,4207.436,4211.282,0,0
18,70,0,3313,4187.821,4259.231,4190.897,3892.949,4254.359,4323.718,4212.0509999999995,4230.769,4156.795,4182.436,4202.179,4201.538,4204.231,4200.513,0,0
19,71,0,3416,4184.744000000001,4270.0,4185.255999999999,3881.667,4238.974,4312.692,4193.205,4204.103,4146.282,4169.487,4196.282,4195.769,4206.026,4190.769,0,0
20,72,0,3200,4191.282,4289.231,4192.821,3897.821,4233.205,4325.385,4188.718,4196.026,4146.282,4164.231,4189.103,4198.333,4200.897,4196.41,0,0
21,73,0,3574,4190.128,4316.282,4195.128,4002.308,4233.974,4371.154,4196.41,4203.333,4148.59,4158.718,4186.282,4197.308,4188.333,4197.692,0,0
22,74,0,3424,4188.333,4346.41,4189.487,4167.436,4222.692,4397.179,4197.564,4192.179,4143.59,4152.564,4191.282,4195.0,4193.205,4195.128,0,0
23,75,0,3280,4181.795,4355.513,4180.0,4237.436,4205.385,4381.41,4176.026,4170.513,4132.308,4136.41,4180.641,4186.026,4188.333,4189.359,0,0
