,COUNTER, INTERPOLATED, RAW_CQ, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, MARKER_HARDWARE, MARKER
0,48,0,0,4183.077,4185.897,4190.0,4204.103,4196.538,4180.0,4182.692,4205.385,4192.564,4186.538,4198.462,4204.872,4180.897,4191.667,0,0
1,49,0,0,4180.897,4174.103,4190.513,4195.385,4175.641,4181.154,4183.333,4184.744000000001,4181.282,4182.821,4204.103,4199.872,4182.564,4189.359,0,0
2,50,0,0,4181.282,4167.564,4195.513,4194.615,4166.154,4173.718,4180.128,4169.359,4181.795,4179.487,4200.385,4194.872,4186.41,4185.255999999999,0,0
3,51,0,0,4169.231,4176.538,4175.128,4185.128,4202.9490000000005,4164.744000000001,4162.436,4167.564,4181.41,4174.231,4185.128,4184.487,4180.255999999999,4173.974,0,0
4,52,0,0,4173.333,4182.821,4169.615,4183.077,4196.026,4171.667,4166.154,4176.923,4183.846,4174.615,4189.487,4185.513,4180.641,4176.538,0,0
5,53,0,0,4193.077,4179.744000000001,4198.846,4208.205,4148.205,4177.0509999999995,4182.0509999999995,4176.282,4184.744000000001,4181.154,4199.359,4197.436,4183.974,4193.462,0,0
6,54,0,0,4189.359,4178.077,4200.128,4204.487,4165.513,4170.0,4171.923,4168.462,4171.923,4174.103,4187.436,4192.564,4175.128,4188.59,0,0
7,55,0,0,4167.308,4178.718,4164.359,4172.0509999999995,4211.41,4167.692,4164.103,4175.128,4168.846,4162.692,4176.282,4175.0,4167.564,4166.026,0,0
8,56,0,0,4173.59,4173.59,4174.872,4181.795,4186.282,4177.0509999999995,4188.205,4196.282,4185.0,4170.255999999999,4187.179,4185.128,4174.231,4171.282,0,0
9,57,0,0,4182.692,4166.795,4204.744000000001,4203.333,4148.462,4182.821,4200.641,4201.795,4192.692,4176.41,4191.923,4199.872,4179.231,4186.282,0,0
10,58,0,0,4174.872,4175.641,4193.077,4188.59,4174.872,4179.615,4190.255999999999,4190.897,4182.436,4165.385,4180.128,4191.026,4176.538,4180.385,0,0
11,59,0,0,4168.462,4191.282,4175.897,4175.769,4210.255999999999,4178.718,4189.103,4187.9490000000005,4179.744000000001,4162.0509999999995,4180.255999999999,4182.179,4176.923,4171.667,0,0
12,60,0,0,4170.385,4189.487,4180.513,4188.205,4195.513,4174.487,4192.692,4194.359,4186.538,4165.897,4185.255999999999,4182.308,4176.154,4171.538,0,0
13,61,0,0,4172.308,4185.897,4189.359,4207.179,4163.846,4169.231,4194.744000000001,4193.077,4187.821,4167.9490000000005,4185.0,4182.692,4176.923,4172.436,0,0
14,62,0,0,4178.846,4195.0,4191.923,4201.154,4176.154,4170.128,4191.154,4181.667,4179.872,4162.179,4184.872,4185.641,4176.026,4177.692,0,0
15,63,0,0,4175.641,4205.641,4179.872,4165.769,4214.231,4169.872,4175.641,4179.231,4173.718,4152.564,4183.077,4184.872,4169.231,4184.359,0,0
16,64,0,3230,4180.0,4215.897,4187.436,4174.615,4205.897,4176.026,4181.923,4187.821,4183.205,4158.974,4192.436,4192.436,4178.59,4193.333,0,0
17,65,0,3366,4191.026,4222.692,4212.179,4215.255999999999,4179.103,4186.667,4202.0509999999995,4186.154,4190.255999999999,4167.0509999999995,4202.9490000000005,4203.59,4193.205,4200.0,0,0
18,66,0,2846,4180.385,4215.128,4198.59,4198.205,4188.462,4183.462,4187.692,4182.308,4183.462,4150.513,4191.282,4192.692,4180.513,4189.231,0,0
19,67,0,3546,4170.385,4207.692,4174.103,4165.641,4197.179,4173.077,4171.923,4191.923,4182.692,4139.872,4178.077,4179.103,4163.974,4177.564,0,0
20,68,0,3417,4181.795,4215.769,4186.154,4182.692,4182.179,4174.872,4186.282,4194.615,4191.282,4154.744000000001,4186.667,4185.641,4175.513,4183.974,0,0
21,69,0,3378,4189.744000000001,4221.154,4203.718,4198.846,4179.615,4177.9490000000005,4192.436,4184.615,4192.692,4165.641,4196.154,4193.333,4188.846,4194.359,0,0
22,70,0,3374,4180.513,4219.615,4195.255999999999,4193.462,4190.513,4170.513,4179.615,4177.9490000000005,4183.718,4161.026,4191.923,4187.821,4186.026,4191.154,0,0
23,71,0,3430,4177.308,4219.615,4183.333,4183.846,4190.385,4163.846,4169.744000000001,4170.769,4172.821,4148.718,4186.667,4179.872,4172.436,4181.538,0,0
24,72,0,3443,4174.231,4213.718,4175.255999999999,4164.872,4185.385,4167.308,4170.255999999999,4166.154,4169.615,4136.154,4179.872,4170.385,4163.846,4173.59,0,0
25,73,0,3598,4178.333,4202.179,4180.0,4168.077,4183.846,4171.538,4175.385,4169.103,4171.795,4134.487,4176.154,4171.795,4166.795,4176.41,0,0
26,74,0,3468,4183.718,4202.0509999999995,4186.41,4184.231,4175.897,4166.538,4172.0509999999995,4171.667,4171.282,4138.59,4184.231,4179.744000000001,4170.128,4183.462,0,0
27,75,0,3327,4181.41,4204.744000000001,4179.487,4167.821,4167.308,4156.026,4161.282,4170.128,4166.795,4135.641,4187.564,4178.462,4167.9490000000005,4180.513,0,0
28,76,0,3061,4169.487,4196.795,4170.897,4148.846,4161.026,4153.077,4156.923,4165.0,4162.564,4132.179,4173.846,4170.641,4166.282,4171.41,0,0
29,77,0,3264,4171.538,4196.41,4171.923,4173.077,4164.872,4164.359,4161.154,4157.9490000000005,4163.846,4133.077,4167.564,4169.744000000001,4166.795,4173.846,0,0
30,78,0,3468,4183.59,4202.179,4182.821,4185.769,4176.667,4173.462,4171.923,4165.513,4176.667,4139.359,4181.667,4178.718,4168.974,4186.026,0,0
31,79,0,3327,4184.487,4190.513,4192.308,4167.564,4167.564,4170.0,4181.026,4180.128,4185.513,4145.513,4188.59,4183.205,4171.538,4188.333,0,0
32,80,0,3061,4176.923,4184.872,4182.692,4172.821,4163.974,4174.615,4181.154,4181.667,4183.077,4148.718,4182.0509999999995,4176.41,4176.795,4180.641,0,0
33,81,0,3264,4175.897,4203.205,4168.59,4184.103,4194.359,4183.59,4185.513,4184.487,4182.821,4151.795,4181.154,4170.513,4181.923,4174.744000000001,0,0
