,COUNTER, INTERPOLATED, RAW_CQ, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, MARKER_HARDWARE, MARKER
11061,45,0,0,4182.179,4182.0509999999995,4191.026,4183.846,4186.667,4191.41,4178.333,4172.564,4174.103,4188.846,4187.692,4196.026,4178.59,4185.128,0,0
11062,46,0,0,4180.513,4174.231,4184.359,4175.385,4178.718,4190.128,4167.564,4168.462,4183.718,4178.077,4181.538,4195.255999999999,4181.41,4188.846,0,0
11063,47,0,0,4178.59,4180.255999999999,4177.308,4178.974,4173.077,4202.179,4168.974,4173.59,4188.846,4176.667,4170.769,4185.385,4178.846,4181.154,0,0
11064,48,0,0,4180.128,4187.179,4178.59,4185.513,4179.487,4209.231,4174.872,4177.821,4180.0,4178.077,4168.205,4183.205,4173.077,4177.821,0,0
11065,49,0,0,4177.0509999999995,4178.462,4177.0509999999995,4174.744000000001,4172.308,4202.436,4170.513,4170.641,4174.359,4170.769,4170.0,4185.897,4170.513,4178.077,0,0
11066,50,0,0,4171.667,4168.077,4175.385,4163.59,4162.821,4197.821,4171.154,4164.487,4180.641,4165.513,4166.923,4179.359,4166.41,4171.667,0,0
11067,51,0,0,4169.103,4175.897,4175.128,4173.59,4174.872,4203.846,4180.255999999999,4178.462,4186.667,4175.385,4165.385,4175.385,4167.9490000000005,4165.641,0,0
11068,52,0,0,4171.026,4186.026,4176.154,4186.923,4186.923,4212.692,4179.103,4191.026,4186.538,4188.59,4170.255999999999,4180.385,4182.9490000000005,4168.718,0,0
11069,53,0,0,4172.436,4184.872,4177.179,4185.128,4183.974,4206.282,4170.641,4176.667,4188.333,4188.333,4172.179,4179.744000000001,4187.821,4174.359,0,0
11070,54,0,0,4174.359,4186.667,4176.026,4182.821,4185.897,4197.692,4173.462,4164.103,4196.923,4181.795,4168.974,4173.462,4182.821,4177.0509999999995,0,0
11071,55,0,0,4173.333,4188.333,4174.231,4183.462,4191.667,4206.538,4177.436,4171.026,4202.692,4181.282,4167.308,4175.385,4185.769,4173.077,0,0
